"year","semester","review","score"
2024,"1학기","결석 2번 (즉 영상 총 7개 안들음) + 소감문 빼먹지않고 적당히 분량 맞춰서 만점 + 음치인데 합창 조에 편집 능력자분 계셔서 1등하고 만점 + 기말 전날 족보 깔짝 보고 10점?정도 까임 -> A- 출석도 엉망이고 기말도 잘본게 아니지만 합창 조가 잘 걸려서 A권 뜬듯 . 다시한번 우리 조 에이스분들께 진심으로 감사드립니다 가시는 앞날에 행운만 따르길 기원합니다.",100
2024,"1학기","조 좋게 걸려서 합창 만점, 중간 과제 대충써서 7/10, 시험 1시간 공부하고 20/30, 소감문 4/4 해서 A- 입니다 솔직히 본인이 꼭 A+ A0 이상만 받아야 하면 합창 때문에 복볼복이라 비추. 근데 한 학기동안 한거 없이 3학점과 A- 를 쉽게 챙길 수 있는 과목을 원하면 추천합니다 (주변 애들 보니까 왠만하면 A- 이하로 안가는듯).",100
2024,"1학기","족보 사서 시험보시면 에이권은 어렵지 않아요 다만 비대면합창이 조원 잘못걸리면 답답함 시험 잘 보면 에이쁠 쉬울듯",80
2024,"1학기","출석 36% / 중간레포트 10% / 기말고사 30% / 합창 20% / 합창보고서 4% 출석 만점, 중간레포트 9점, 기말고사 23점, 합창 19점, 합창보고서 만점, 합 91점으로 A0 받아갑니다. 기말고사는 당일 다른 시험이 있어서 구매한 전 학기 요약본 2번 읽고 시험장에 들어갔습니다. 확실히 중요한 무언가를 얻어가는 강의는 아니라서 저는 A0로 넘치게 만족하지만, 요약본 한 두번 더 읽어 볼 시간이 있다면 A+도 어렵지 않게 받을 수 있을 것 같습니다. 다만 별점이 4개인 이유는 1) 얻어갈 내용이 거의 없음. 2) 보고서와 합창 점수를 주는 기준이 명확하지 않기 때문입니다.",80
2024,"1학기","기말 앵간치 괜찮게 봤던 것 같음 23/30 합창 열심히함 출석 만점 보고서 감점 3점 + 4점 결과 비쁠 성적이 너무 깐깐한듯 매주 비대면이라 편하긴함 시험 무조건 족보사셈 족보겁나탐 족보만 봐도 될 정도 근데 본인 이틀이나 공부해서 시험쳐서 23개맞음 생각보다 깐깐하고 보고서 채점 기준을 모르겠음 나름 잘썼다고 생닥했는데 그냥 학점에 큰 욕심 없고 편하게 학교다니고 싶으면 수강추천 본인이 학점에 욕심있다 비추",20
2024,"1학기","그냥 하는거없이 무난한 학점 받아갈수있음 시험은 족보사서 2시간 보고 들어갔네요 중간보고서 합창 조금씩 깎이고 시험 2/3맞아서 A-나옴 생각보다 성적 낮지만 한게없어서 만족",60
2024,"1학기","생각보다 성적을 칼같이 자르는듯. A-받음... 교양이라 쁠몰 기대했지만 그건 나의 나쁜 마음..",80
2022,"2학기","22년1학기 수강했을때 2번 결석으로 D- 받아서 재수강중..시험 제일 중요하고 너무 신경안쓰다가 저처럼 되고 이틀전이라도 공부해야 좋은 성적 받을 수 있을 것 같음",40
2024,"1학기","동강이고 크게 귀찮은건 없었는데 합창은 운빨이고, 시험 원툴 상남자 과목이라 학점 잘따고 싶으면 고민해봐야할듯",100
2024,"1학기","비대면이라 편하긴 함 근데 합창하는게 싫다? 도망치세요 그 외에는 어려운 점 없는듯",60
2023,"2학기","군강좌로 수강했습니다 매주 강의 요약만 작성하면 되고 기말고사는 역사적 인물에 대한 리더십 평가로 진행했습니다 저는 매주 강의를 들으면서 간단하게 내용 노트에 적고 나중에 워드에 옮겨 적었습니다 부담 없이 패스 받으실 수 있습니다",100
2024,"1학기","재미짐 할 건 많은ㅁ 귀찮기도함 재밌긴함 추천 들어보는것도 나쁘지않음",100
2023,"2학기","교수님 성격 좋으신 게 눈에 보이고 시험날 처음 대면으로 뵈었는데 너무 좋으신 분 같았음 시험 공부는 ㅈ도 안 하고 침 치기 전 2시간 보고 평소 강의는 하나도 안 듣고 틀기만 함 에마 뜸 들으셈 개꿀",100
2022,"2학기","재미없지만 나름 재밌고 패스도 쉬움 군강좌로 들으세요",100
2023,"2학기","진짜 3학점 다른 거 들을 게 하나도 없다고 생각되면 들을 만 하다 진짜 수강신청 망했을 때 들을 만한 강의는 맞지만 굳이 찾아서 듣지는 말자.. 배우는 거 없고 그냥 꿀강+랜덤학점이다 내생각에 내가 시험 망쳤는데 에이쁠 주신 거 내가 노래 잘해서 그런 것 같다.. 노래에 자신이 있다묜 ㄱㄱ",60
2023,"2학기","내용은 재밌었음 그냥 생각없이 듣기 좋은 정도임. 시험은 족보만 사면 잘 볼 수 있음. 전체적으로 재밌었던 수업임 3점주는 이유? 돈 아까워서",60
2023,"2학기","군강좌로 들었음. 학생도 날로 먹고 교수도 날로 먹는 희대의 가라 강의. 진짜 자기계발서만도 못한 개쓰레기 잡지식만 가르쳐줌. 군인이라면 꼭 듣고 아니라면 절대 듣지 마라.",100
2023,"2학기","거짓말 하나도 안 보태고 한 학기 내내 영상강의 하나도 안 봄 + 조별과제 다른 조 양상 시청 후 감상평 미제출인데 B 나왔습니다 꿀강도 이런 꿀강이 없음 ㄹㅇ 4점인 이유는 조별과제(합창)이 너무 귀찮아서 + 영상강의 배속하면 출석처리 안 돼서",80
2023,"2학기","수업 아예 안듣고 2주 결석에 합창에 1시간 투입, 시험 2시간전부터 에타에서 산 필기록이랑 족보만 암기해서 에마받아감. 카테고리 적당히 채우고 싶으면 무조건 들으셈. 시험문제 매우 지엽적이니 족보 문제랑 필기본 달달 외워야함.",100
2023,"2학기","그냥 그래. 온라인 수업이라 좋지만 시험은 너무 어렵고 왜 다 끝날때까지 기다려야 되는지 이해가 안 가??? 그냥 보내주면 돼 합창 결과 온라인으로 하지.",40
2023,"2학기","공부만 하면 성적을 잘 받을 수 있음. 물론 기말만 봐서 시험 분량이 쫌 많긴 하지만... 그래도 전체 동강이고 시험기간에 몰아보면 되서 괜찮음. 그리고 단체 합창을 하는게 조금 귀찮기는 하지만 다른 강의 과제에 비해서는 괜찮은 편. 그냥 노래 한 곡 신나게 부른다고 생각하면 됨. 차피 개인 동영상 다 합치면 곡이 엉망이 되는 것은 다 똑같음...",100
2023,"2학기","공부만 좀 했는데 에쁠 받았습니다 합창만 잘 넘기면 개꿀",100
2023,"2학기","A0를 생각했던 과목이 A+이 되어 버렸다 김용호 교수가 어떤 잘못을 했을까 그는 옳고 좋은 양질의 수업을 제공한다 나는 그를 숭배한다 모두 5점을 줘야한다",100
2023,"2학기","배운 거 없음. 시간표 맞는 거 없으면 들으세요.",60
2023,"2학기","그냥 시험 공부 열심히 하고 출석 잘하면 성적 잘 나오는 수업 배운 건 없음 합창도 해야함",80
2023,"2학기","리더십은 무슨 배우는 거 하나 없는 교양이다 다같이 합창 하라는데 쉽지 않음.... 그리고 기말 한번으로 퉁 쳤는데 족보 덕분에 녹강 하나도 안들었지만 대충 흐름 파악하고 갔음 그래도 A0나옴",60
2023,"2학기","수업 퀄리티 보고 돈낭비 했다는 생각이 처음 들었다. 리더쉽은 없다. 꿀빨러끼리 모여서 슈퍼스타 k 찍어야 한다 아무리 학점만 보고 골랐다고 한들 이건 너무한거 아니냐고~",60
2023,"2학기","수업을 기말 한번밖에 안봐서 내용이 엄청 많고 내용이 너무 중구난방임.. 이 얘가 했다가 저 얘기 했다가 .. 족보도 도움 하나도 안되고 그냥 달달 외워야함 수업이 완전 동영상이라 평소에 힘들건 없지만 합창도 생각보다 쉬운과제가 아니므로 잘 생각해보길 바람 ..",40
2023,"2학기","생각보다 어렵고 수업 내용 엄청 열심히 공부해야함",40
2023,"1학기","너가 군인이고 군강좌를 들을 생각이 있다면 꼭 들어서 꿀을 빨아야 할 것이고 군인이 아니라면 굳이 이걸 들어가면서 시간 낭비를 할 필요가 없다",40
2023,"2학기","일단 강의가 재미가 없는데 합창도 왜 하는지 모르겠음 게다가 비대면임 듣지마 걍",20
2022,"1학기","군강좌로 들었는데 매주 자잘한 과제가 있지만 귀찮아서 문제이지 어려운 건 아닙니다 그냥 글만 적당히 쓰면 웬만하면 점수 잘 주십니다 패논패라 과제만 다 하고 중간인가 기말인가 큰 과제 하나 일부러 안했는데 그래도 패스 나왔어요",80
2023,"1학기","정말 열심히 했는데 에이제로 나왔지만 후하게 2점 드립니다. 안정적인 에이권 성적 원하시면 들으셔도 좋으나, 에이쁠이 확실히 나오셔야 한다면 듣지 마시길 바랍니다. 본인의 의지로 성적을 받을 수 있는 수업이 아니거든요. 중간레포트는 성적 기준을 알려주지도 않고 대뜸 감점을 하고, 조별과제(합창)은 본인이 열심히 한다고 좋은 결과물이 나오는 것도 아니고 인기투표로 성적이 주어지기 때문에 혼자 스트레스만 받고 남는 건 없습니다. (거지같은) 합창과제와 중간레포트 대신 다른 성적기준을 적용한다면 충분히 개선될 강의 같습니다. 항상 교수님께서 강조하시는 '싸가지'가 없는 강의평 죄송합니다만 살면서 이렇게 화가 나는 강의는 처음입니다.",40
2023,"1학기","씨쁠만큼의 노력을 넣어 에마라는 성적이 나왔다. 하지만 난 에제 에쁠을 원하는 뻔뻔한 사람이니 4점준다. 기말은 공부만하면 잘 나올듯!!",80
2023,"1학기","※송도캠 사는사람들 주의: 중간은 리포튼데 기말이 신촌캠에서 이뤄짐. 나처럼 모르고 있다가 택시비 6만원 날리지 말고 준비하시길... 다음 사람들에게 추천함 - 수강 다놓쳐서 뭐라도 잡아야하는데 시간표 조져서 할게 없다 - 풀 동영상 강의로 3학점 때우고 싶다 - 조별과제 하나쯤은 해도 괜찮다 - 기말고사때 신촌 가서 시험 봐도 괜첞다 - B 이상 맞고싶다 비추천한다면 그 이유 - 동영상 볼게 생각 이상으로 많음. 꿀빨아야지 하고 보다간 어느 순간 안보게되서 출석 놓침. - 시험이 전부 객관식인데 문제가 세계사 조금 안다고 풀 정도는 아님. 영상 대충 넘겼으면 수업 동영상 벼락치기 하거나 미친 찍신이 되어야함. 나는 과학과목 밀린거때문에 다른 교양 다놓치고 잡은게 이거였는데 생각 이상으로 만족함. 1순위로 잡을 과목은 아니나, 모든걸 놓쳤을 때 구원의 동앗줄이 되주는 과목.",100
2023,"1학기","전부 다 동영상이라 최고임 중간은 보고서 대체였고 기말은 30분 정도 보고 A0받음",100
2022,"1학기","사실 옛날에 들은건데 전체성적 보다가 생각나서씀 이게 내 유일한 c 두개중에 하나임 공부 열심히 한건 아니지만 아예 안한것도 아니고 그냥 평소 교양만큼 했는데 c받음 동기도 이거 들었는데 그분은 학점 진짜 좋은 분인데 b제로인가 받았다고 함 요즘 수강평보니까 좀 성적주는게 후해졌나 싶긴함 그래도 성적 중요한 사람이면 피하는게 좋을듯",40
2023,"1학기","강의도 들어보면 나쁘지 않고 교수님도 꽤나 귀여우심 다만 강의안을 제공해주지 않아 족보가 꼭 필요하다는 단점이 있음",80
2023,"1학기","합창 개망했다고 생각했는데 20점 만점에 19점 줘서 원래 다 잘주나 했는데 다른 사람들 반응 보니 모르겠음. 조장이나 반주 이런거 안했고 진짜 노래 한 번 불렀는데 잘 받음. 수업 15주동안 하나도 안듣고 당일에 다른 시험도 있어서 그거 공부하다 끝나고 족보랑 필기본으로 4시간 정도 공부하고 봤더니 에마 나왔음. 중간대체과제 자서전 안 읽고 대충 썼는데 10점 만점에 9점. 에제 받으려면 시험 전에 좀 더 공부하고 에쁠 받고 싶으면 수업 안 밀리고 꾸준히 들으면 될듯. 수업 내용 2배속으로 들으면 나름 재밌는듯.",80
2023,"1학기","에이권대 컷 생각보다 높음. 그리고 일단 합창 참여도가 많이 중요한 것 같음. 조가 합창 1,2,3등 안에 드는지도 중요하고. 기말고사는 그렇게 어렵지는 않았어서 잘 암기해가면 됨.",40
2023,"1학기","합창하는게 조금 짜증나긴 한데 나머지는 정말 최고로 꿀강의 입니다. 시험도 객관식이고 매우 쉬움",100
2023,"1학기","중간 때 적당히 보고서 쓰고 합창과제 적당히 참여하면 에이권 가능. 얻어간건 없지만 학점은 얻어갑니다.",80
2023,"1학기","중간 기말 보는데 공부한 만큼 나오는 듯 합니다. 시험이 어려워서 점수가 낮게 나오지만 그만큼 커트라인도 낮습니다. 과제는 테뱅 복붙이라서 과제는 만점받기 쉽고 시험은 테뱅과 아주 유사하게 혹은 완전 같게 나와서 테뱅보고 시험준비하면 됩니다. 출튀 매일하고 A0받아갑니다.",100
2023,"1학기","1시간 공부하고 에마 받아갑니다 물론 합창이 약간 귀찮고 성적이 랜덤이지만 꿀강으로서 좋습니다 :) 레포트 분량은 적고 기말 한번 보고 합창만 하시면 됩니다",80
2023,"1학기","출석 다 하고 과제 잘 제출했습니다. 합창은 상위권은 못했지만, 초반 강의에서 교수님께서 조별참여도를 많이 보신다고 하셔서 정말 열심히 카톡으로 대화하고 영상편집도 맡아서 했는데 점수 잘 주셨습니다. 중간고사는 그냥 자서전 읽고 소감문쓰는 거라서 별로 어렵지 않았고, 기말은… 사실 영상을 하나도 안보고 있다가 2일전부터 벼락치기로 영상 다 듣고, 당일날 암기 했더니 다 맞을 수 있었습니다. 이렇게해서 에이쁠 받아갑니다~",100
2023,"1학기","동영상 제때 듣고, 레포트 1장 검토만 잘 하고, 합창 때 트롤짓만 안 하면, 기말 때 찍어도 A는 받음.",80
2023,"1학기","성적 기준 모르겠다. 합창 점수대로 학점 나간다. 하시는데 성적 기준 명확(출석 다하면 36, 중간대체 보고서 잘쓰면 9-10(10이 만점), 합창 16-20(만점 20), 시험 30만점, 합창 보고서 4점)하고 타 대형 교양처럼 90넘으면 에이권 주고 93-4 정도면 에제컷, 96-7 정도에 에쁠 컷 형성되는 것 같네요. 합창 운이 너무 없어서 최하점 받더라도 시험 쉽기 때문에 에제는 나옵니다. 운에 의해 에제와 에쁠이 갈리는 단점은 있지만 기준 자체는 명확하고 학점도 잘 주는 편인 과목인 것 같습니다. 시험 공부만 하시면 돼요. 물론 로드와 수업의 질은 그닥이니까 잘 선택하시길..! 기말 시험 공부만 하면 에이권 가져갑니다.",80
2023,"1학기","시험 준비 뻥안치고 3시간도 안함 근데 에마 받음... 감사합니다 강의 내용 자체가 유익하고 그런 건 모르겠고 사실 뭘 배우는지도 잘 모르겠음. 꿀강까진 아닌듯. 걍 온라인 합창 순위대로 성적나간다는게 ㄹㅇ인듯",80
2023,"1학기","에쁠컷 개빡셈 생각보다 쉽지않음 걍 군e러닝 아니면 비추",60
2023,"1학기","꿀강임 성적 잘 줌 결석 개많이 했는데 a 받음 시험도 6시간 컷 가능",80
2023,"1학기","비대면인거 딱 하나 좋은 수업 굳이 추천하고 싶지 않음 …",20
2023,"1학기","배운 건 ""리더십=싸가지""라는 것 빼고 전혀 없고 합창으로 학점 갈리는 듯. 대신 참여 활발하고 조장/편집자가 열심히 하는 조 걸리면 완전 꿀입니다. 과제랑 중간고사는 그냥 대충 적으면 되고 기말 시험은 당일에 필기본 훑어봤더니 평타 침. 몇 년째 강의 내용이 똑같습니다. 에이쁠 받고 싶으면 각 잡고 하루이틀 공부하면 될 거 같아요. 저녁 7시 대면 시험 때문에 종강 늦춰진 건 조금 힘들었으나^^ 기말 치고 나서 다 같이 앉아서 합창 잘한 조들 영상 봤는데 다들 퀄 높아서 나름 재밌었어요.",80
2023,"1학기","비대면이라서 좋아 시험 문제 평범 기말만있어서 좋아",100
2021,"2학기","엄청 좋지는 않은데 그래도 비대명 강의 찾고 있으면 좋음.",80
2022,"겨울","군e러닝으로 수강했고 강의 내용이 정말 좋아서 많이 배워갔습니다~",100
2022,"2학기","군e러닝으론 꿀강이 맞다 매주 보고서 요약하는 거 그냥 채플 하듯이 내용 대충 메모장에 적고 제출하면 돼서 딱히 어렵지 않음 교수님도 되게 좋으신 것 같기는 한데 듣기 귀찮고 뭘 배워가진 않아서 그냥 카테고리 채우기용",80
2022,"1학기","얻어가는건 별로 없고 매주 요약본 내는게 고역임 열심히 해서 냈는데 점수 깎는 경우도 있음",60
2021,"2학기","군e러닝으로 수강함 매주마다 요약문 써서 내는거 개힘들었음 ㅠ",60
2022,"여름","군 e러닝으로 수강했습니다. 재미도 없고 배워가는 것도 없는 수업입니다. 대면박기에서 돈 내고 듣기에는 매우 아깝습니다",40
2022,"2학기","군강좌로 수강함. 개인적으로 내용에서 배워가는게 없진 않지만, 강의시간에 비해 체게적인 로드 없이 흘러가는대로 설명하시는 느낌이라 뒤로 갈수록 흥미가 떨어진다. 군강좌기준 주차 글쓰기 과제와 출석, 중간기말 레포트가 평가의 전부인데, 빼먹지 않고 정도껏 써서 내면 절대 논패받을 일은 없다.",60
2022,"겨울","사실 찬찬히 듣다보면 수업 내용도 유익하다. 수업 질 떨어진다는 사람들은 학점만 중요하게 생각하는 사람들인듯 교수님도 귀엽고 내용도 들을만하고 학점도 잘 받아갑니다. 다만 조교가 레포트 채점을 좀 짜게 하는듯하니 이 부분만 참고바랍니다.",100
2021,"2학기","군 e러닝으로 수강하였습니다. 신청기간을 놓쳐서 남아있던 이강의를 선택했었는데 배운건 없으나 과제 조금만하면 pass하기는 매우 쉽습니다.",80
2022,"겨울","사실 무슨 말씁하시는지 이해가 안되는데 군 이러닝으로 매우 개꿀입니다. 꼭 들으세여",80
2022,"2학기","합창이 번거롭지만 성적은 공부한 시간 대비 잘 주심",80
2022,"1학기","군강좌 수강생입니다. 강의 틀어두고 안 듣고 ppt에 있는 아무 말 매주 5분 동안 아무거나 적었더니 pass 나왔습니다.",100
2022,"2학기","5점 준 사람들을 이해하기 어렵다 온라인이라고 무작정 들으면 안됨",20
2022,"겨울","잘 듣고갑니다! 교양으로서는 가치관 확립과 생각을 많이 할 수 있는 좋은 강의라고 생각합니다. 단점으로서는 귀찮은 학생들 입장에서는 곤란한 강의라는 것.",100
2022,"2학기","기말만 대면시험이었는데 한시간 시험이었지만 다들 너무 빨리들 풀어서 30분만에 끝나버림^^ 학점이 랜덤이라는 말이 있는데 맞는 것 같기도 하고,, 총점 136점 중에 89점 받았는데 에마였습니다.",80
2022,"2학기","교수님이 달라지신 건가 기존 평가에 비해 너무 좋으심 이 수업을 내가 들었나 싶을 정도로 크게 시간 투자 안했는데 a0 뜸…",100
2022,"2학기","영상 틀어 놓기만 하고 출석 점수도 2점 깎였는데 족보 30분 보니까 A0 나왔습니다. 뭘 배우는 지 모르겠지만 학점을 잘 주셔서 쉽게 A 가져가고 싶은 분들은 꼭 들으세요",100
2022,"2학기","기말시험이랑 중간과제 성적도 그닥이었고 결석 한번 했는데 에제 나옴. 이 정도면 꿀강인듯. 다만 중간에 하는 과제들에 대한 피드백을 아예 알 수 없어서 내가 하고 있는게 맞나라는 의문이 여러번 들 수 있음.",100
2022,"2학기","진짜 꿀강이에요 기말 시험 객관식이었는데 족보 2시간 정도만 공부했는데 A+나왔어요 중간 과제도 1000자여서 간단하고 합창도 노래 한 번만 하면 끝입니다",100
2022,"2학기","성적 잘 주셔서 기분이 좋아 강평 씁니다. 보고서 및 자잘한거 많은데 솔직히 1시간 이내로 다 쓸 수 있고 합창도 노래 3분 부르면 끝입니다. 저는 심지어 출석도 까이고 기말도 당일에 공부 시작해서 성적 안 좋았는데 A0 받아갑니다. 배우는 거 없이 꿀강 듣고 싶은 분들 무조건 넣으세요!",100
2022,"2학기","강의평보고 걱정했는데 진짜 역대급 꿀강입니다... 중간대체대충+합창영상+소감+기말당일치타=A0 합창 진짜 별거 아니고 기말도 족보만 달리면 거의 다 풀 정도로 쉽게 나옵니다... 꼭 들으세요...",100
2022,"2학기","배우는건 없음. 전공공부에 치여서 쉬엄쉬엄 3학점 받고 싶다면 나이스 초이스 >_<",100
2023,"2학기","마음에 들지 않는 강의도 잘 참고 들었지만 짠 학점+양학러들에게 학점 의문사 후 하염없이 눈물만 흘렀다",60
2021,"2학기","나쁘지 않았습니다. 경영 복전생이고 회원은 노베가 따라가기 어렵다해서 방학 때 일주일정도 벼락치기 인강 들었어요. 이렇게 인강으로 한 번 보니까 수업 따라가기 쉬웠습니다. 문제는 교과서에 나오는 문제 몇 개랑 겹치기도 하고, 개념도 자주 출제되니 교과서 여러 번 보시고 문제풀이 하시는거 추천합니다. 그리고 강의 필기 받아서 정리하시고, 족보 풀어보셔야 해요. 중간을 매우매우 잘 쳤고 기말을 많이 삐끗했는데, 에이쁠 받아갑니다. 아마 턱걸이었지 싶어요. 저는 나쁘지 않았습니다",100
2021,"2학기","회계원리 완전 노베이스로 들었는데, 맨처음엔 이게 뭔가 싶었지만 듣다보니 이해가 됐습니다. 흐름따라가며 중요하다 여기시는 부분 위주로 가르치시는 스타일이라 저처럼 처음 접하시는 분들보단 베이스 있으신 분들이 듣기 더 용이할 것으로 보입니다. 학점은 비율맞춰 주신듯하고 과제는 교재 연습문제 한두개씩 내시는 것이었어서 부담 없었습니다.",80
2021,"2학기","강의력이 그닥 좋진 않아요. 회계원리 교재로 공부하는게 더 좋아서 회계 어느정도 베이스 있다면 괜찮을 것 같아요. 과제는 자주 있지만 부담 없고, 시험 난이도는 평이했지만 점수를 깐깐하게 주십니다. 학점은 그래도 후하진 않아도 완전 깐깐한것도 아닙니다.",60
2021,"2학기","수업 필기 잘하고 족보 문제 유형 익히면 학점 잘 나와요 교과서 문제는 안풀어도 됨",80
2021,"2학기","1. 강의 : 가끔은 화나 계심. 그리고 실시간 강의 화질이 좋지 않음. 강의 화질 문제로 학우님들이 화면이 잘 안보인다고 피드백을 잘 제시하는데도 이게 전달이 안됨. 조교님이 전달을 잘 안하심...이건 조교님도 문제가 있다고 생각함. 업로드강의는 화질 괜찮았음 // 의식의 흐름대로 흘러가는 강의라 노베이스인 나에게는 이해가 힘들었음. 차라리 책을 몇 번이고 다시 보고 족보를 여러 번 보는 게 더 좋은 전략이었다고 생각함... 잘하는 사람들이 많아서 A가 힘들수도 있을 것 같은데 어쨌든 총체적 난국이었음 2. 시험 : 중간, 기말 2번으로 족보는 꼭 보고 가시길... 교재에 있는 연습문제만으로는 부족함 족보 정리 잘 해놓으시고 근데 족보에서 벗어나는 문제들도 꽤 나옴 (응용문제) 실제로 이번 기말은 족보 기출보다도 좀 까다로운 문제들이 나왔음... 왜 맥스마일리지를 박았는지는 모르겠음... 그냥 신청자 수가 많아서 풀맥 박긴 했는데 좀 아깝다는 생각이 듬... 학점도 깐깐하게 준다고 하지 더욱 걱정스러움,... 제발 다른 강의 들어 여기오지말고",60
2021,"2학기","마일리지 1점도 아깝긴함... 강의력 : 회계 노베가 듣기 쉽지 않음. 설명이 너무 왔다갔다해서 회계베이스 있는데도 힘들었음. 개강 후 한달정도 지나고 그냥 출석 과제만하고 독학함 ; 나무우리위너스경영 인강 병행 추천 교수님 성격 : 늘 화나계심 왜 화나계시는지 모르겠음. 중간고사때 폭주 하셨었음 ㄷㄷ 시험 : 작년도 족보 올려주셔서 좋았음. 과제 : 문제풀이 사진찍어서 올리기 11월 말 현재 6번 나왔음 교재 : 각 단원 뒷부분의 T/F문제, 객관식 문제 보는 용도. 시험이 나옴 종합평 1. 교수님 늘 화나계셔서 질문하기 무서움. 인자하셔도 듣기 힘든데 늘 화나계심. ㄷㄷ 2. 노베이스, 입문자에게 절대추천하지 않음. 만약 듣게 되었다면 앞에 설명한 인강 들으세요. 3. 과제는 그냥저냥 4. 강의력 너무 처참해서 설명 너무 왔다갔다하고 너무 듣기힘듬. 4주정도 지나고 독학했습니다.",40
2021,"2학기","교수님께서 항상 화나계심.... 분조장 있으신듯ㅠㅠ 세브란스 상담시급 인자하셔도 들을까 말까한 강의력인데 성격때문에 일말의 고려조차 없이 비추.",20
2020,"2학기","경영 복전 원하는 사람은 안듣는걸 추천해요. 학점 잘주는지는 진짜 모르겠어요. 거기다가 회계원리를 이미 듣고 온 사람들에게만 편할법한 강의에요. 입문자에게는 너무 해롭고요 너무 잘하는 사람이 많아서 썰리기 쉬워요.(절대라고 하지만)",40
2020,"2학기","완전 회계 노베인 상태에서 들었어요. 솔직히 교수님 강의력이 그렇게 좋은 편은 아닌 것 같아요..ㅎㅎ 매 수업마다 동영상 올려주시는데 퀄리티가 좋은 편은 아니구요 판서도 또렷하게 보이진 않습니다. 교수님 말씀도 좀 중구난방인 경향이 있고 설명이 아주 자세하진 않아요. 저처럼 쌩노베인 분들이 듣기에 좋은 수업은 아닌 것 같지만 학점은 그래도 잘 주려고 노력하시는 것 같고,(중간고사도 평균 이하, 기말고사는 객관식이랑 tf만 찍어서 풀고 서술형 아예 백지로 냈는데 그래도 씨제로 주셨음) 와이섹에 종종 교수님 말씀이 올라오는데 마음은 정말 따뜻한 분이신 것 같습니다. 인강을 이미 들으셨거나, 학교 수업과 병행할 분들께 추천드려요.",60
2020,"2학기","베이스 있어서 할만했습니당 대신 학점을 에이 내에서도 좀 칼같이 잘라 주시는 경향이 없잖아 있어ㅆ어요ㅠ 그래도 갠적으로 수업 잘 들었습니다!",100
2020,"2학기","회계를 처음들어보는 타과생이었으나 친절히 설명해주시는 것과 더불어 질문도 친절하고 빠르게 답변해주셔서 아주 좋았습니다. 족보를 이용해서 공부하면 무난하게 A는 얻어가실 수 있습니다~ 저는 실수를 많이해서 A0였지만 회계라는 틀을 이해하는데 아주 좋은 수업이었어요",100
2020,"2학기","회계 베이스 있으면 추천,, 수업 내용에서 시험문제 다 나와서 뭐가 언급되었는지 체크해야됨. 그런데 노베인 사람이라면 구분하는게 어려울 수도 있을듯. 강의 자체는 좀 정신이 없음. 10분당 1샷건 치면서 견뎌내야함.",60
2020,"2학기","그냥 그랬습니다.. 강의 퀄이 그렇게 좋지도 않았고, 교재와 시험문제 간의 괴리가 커서 족보 필수입니다~",60
2020,"2학기","솔직히 중간 범위는 과거 영상을 재탕하셔서 들으면서 현타가 많이 왔고 기말 범위는 새로 찍어주셨으나 급하게 진도를 나간다는 느낌이 컸습니다. (수업은 왔다갔다하는 느낌이 크고 아쉬운 부분들이 분명 존재합니다) 하지만 애초에 합반 시험이라는 특성 상 교과서와 족보가 메인일 것이라 생각했고 족보를 다 구하고 교과서 정독하니 에이쁠이 나왔습니다. 회계를 들음에 최적의 강의라고 생각하지는 않지만 또 나쁠 것은 없다고 생각합니다. 단 수업 필기는 못읽어도 범위 내의 족보는 꼭꼭 다 풀고 정독하고 가세요, 수업 필기나 교과서만 보고 들어가면 약간의 변형이지만 당황해서 제대로 못 풀 수 있습니다",80
2020,"2학기","일단 책을 사래서 샀는데 별로 볼 일이 없었고 교수님 설명이 너무 왔다갔다 하는 느낌이에요ㅠㅠ회계 처음 배우는데 도저히 교수님 설명만으로는 부족해서 인강 따로 들었어요. 그리고 시험 난이도가 높아서 교수님 설명만으로는 잘보기 어려울 것 같고, 궁금한 것을 질문해도 그에 대한 대답 듣기가 참 어려웠습니다 ,,",40
2020,"2학기","회계를 처음 배워보는데 교수님 설명은 따라가기가 쉬웠습니다 문제는 문제와의 괴리가 심해요 시험볼때 멘붕옵니다",60
2018,"2학기","회1은 무조건 손성규교수님이다... 개념설명 너무 꼼꼼히 잘해주셔서 감사했음 킹갓성규",100
2018,"2학기","그냥 주워서 들어갔나?하튼 그랬는데 저는 너무 만족했어요 교수님 친절하시고 설명도 열심히 해주십니당",100
2018,"2학기","그냥저냥임 경영학과 수업 처음 들어보는 타과생이었는데 무난한 수업이었음 과제라고 해봤자 교재 뒤에 연습문제 몇번 푸는거고 조모임 없어서 시험 2번으로 끝남 수업이 순서대로 진행되는게 아니라 베이스 없는 상태에서 들으면 힘들듯 은 내가 진짜 개힘들어가지고 인강 신청해서 들었음 교수님 수업이 어째서가 아니라 이건 그냥 내가 빡대가리라서 그러니까 막 이거보고 뭐야 ㄷㄷ 인강 들어야된다고? ㄷㄷ 이러지는마셈 학기 끝나갈무렵 피자파티도 해주시고 가끔 인생이야기도 해주심 교수님 좋으신분인것 같음 에이쁠 나오긴 했는데 족보 열심히 풀어서인 것 같응께 족보 구해서 열심히 공부하세용 ~~",80
